Paso,Temperatura,Prob_auditoria,%Evasion
844,2.500000000000002,0.39999999999999947,0.4052
845,2.500000000000002,0.38999999999999946,0.4088
846,2.500000000000002,0.37999999999999945,0.412
847,2.500000000000002,0.36999999999999944,0.4192
848,2.500000000000002,0.35999999999999943,0.4124
849,2.500000000000002,0.3399999999999994,0.4316
850,2.500000000000002,0.3299999999999994,0.4216
851,2.500000000000002,0.3199999999999994,0.4188
852,2.500000000000002,0.3099999999999994,0.4264
853,2.500000000000002,0.2999999999999994,0.4428
854,2.500000000000002,0.27999999999999936,0.4512
855,2.500000000000002,0.26999999999999935,0.4348
856,2.500000000000002,0.25999999999999934,0.4348
857,2.500000000000002,0.24999999999999933,0.4436
858,2.500000000000002,0.22999999999999932,0.4432
859,2.500000000000002,0.2199999999999993,0.4588
860,2.500000000000002,0.1999999999999993,0.4636
861,2.500000000000002,0.18999999999999928,0.4544
862,2.500000000000002,0.16999999999999926,0.4656
863,2.500000000000002,0.15999999999999925,0.4708
864,2.500000000000002,0.14999999999999925,0.466
865,2.500000000000002,0.12999999999999923,0.4632
866,2.500000000000002,0.11999999999999923,0.4864
867,2.500000000000002,0.10999999999999924,0.4896
868,2.500000000000002,0.09999999999999924,0.48
869,2.500000000000002,0.07999999999999925,0.4932
870,2.500000000000002,0.06999999999999926,0.492
871,2.500000000000002,0.04999999999999925,0.4928
872,2.500000000000002,0.04999999999999925,0.4752
873,2.500000000000002,0.019999999999999248,0.4928
874,2.500000000000002,0.009999999999999247,0.4872
875,2.500000000000002,0.0,0.5124
876,2.500000000000002,0.0,0.5048
877,2.500000000000002,0.01,0.502
878,2.500000000000002,0.02,0.5172
879,2.500000000000002,0.03,0.4924
880,2.500000000000002,0.04,0.4836
881,2.500000000000002,0.060000000000000005,0.4888
882,2.500000000000002,0.07,0.4916
883,2.500000000000002,0.07,0.4864
884,2.500000000000002,0.07,0.4864
885,2.500000000000002,0.060000000000000005,0.4956
886,2.500000000000002,0.05,0.4884
887,2.500000000000002,0.04,0.5012
888,2.500000000000002,0.04,0.4872
889,2.500000000000002,0.04,0.486
890,2.500000000000002,0.04,0.5044
891,2.500000000000002,0.05,0.4948
892,2.500000000000002,0.05,0.4876
893,2.500000000000002,0.05,0.4892
894,2.500000000000002,0.05,0.4828
895,2.500000000000002,0.05,0.4904
896,2.500000000000002,0.05,0.4852
897,2.500000000000002,0.05,0.4896
898,2.500000000000002,0.05,0.4916
899,2.500000000000002,0.05,0.4936
900,2.500000000000002,0.05,0.4984
901,2.500000000000002,0.05,0.4828
902,2.500000000000002,0.05,0.4932
903,2.500000000000002,0.05,0.4984
904,2.500000000000002,0.05,0.4924
905,2.500000000000002,0.05,0.4852
906,2.500000000000002,0.05,0.482
907,2.500000000000002,0.05,0.4976
908,2.500000000000002,0.05,0.4952
909,2.500000000000002,0.05,0.502
910,2.500000000000002,0.05,0.476
911,2.500000000000002,0.05,0.4848
912,2.500000000000002,0.05,0.4832
913,2.500000000000002,0.05,0.4952
914,2.500000000000002,0.05,0.4908
915,2.500000000000002,0.05,0.4928
916,2.500000000000002,0.05,0.4884
