Paso,Temperatura,Prob_auditoria,%Evasion
118,3.8000000000000007,0.6800000000000004,26.8
119,3.8000000000000007,0.6900000000000004,26.36
120,3.8000000000000007,0.7000000000000004,26.279999999999998
121,3.8000000000000007,0.7200000000000004,25.2
122,3.8000000000000007,0.7300000000000004,23.68
123,3.8000000000000007,0.7300000000000004,22.56
124,3.8000000000000007,0.7300000000000004,23.200000000000003
125,3.8000000000000007,0.7300000000000004,22.720000000000002
126,3.8000000000000007,0.7300000000000004,23.200000000000003
127,3.8000000000000007,0.7300000000000004,21.52
128,3.8000000000000007,0.7400000000000004,23.76
129,3.8000000000000007,0.7400000000000004,23.28
130,3.8000000000000007,0.7400000000000004,24.2
131,3.8000000000000007,0.7500000000000004,23.32
132,3.8000000000000007,0.7600000000000005,21.32
133,3.8000000000000007,0.7800000000000005,19.400000000000002
134,3.8000000000000007,0.7900000000000005,19.12
135,3.8000000000000007,0.8100000000000005,17.04
136,3.8000000000000007,0.8100000000000005,17.44
137,3.7000000000000006,0.8100000000000005,17.52
138,3.6000000000000005,0.8100000000000005,17.560000000000002
139,3.5000000000000004,0.8100000000000005,17.4
140,3.5000000000000004,0.8100000000000005,17.599999999999998
141,3.5000000000000004,0.8100000000000005,18.4
142,3.4000000000000004,0.8100000000000005,18.279999999999998
143,3.3000000000000003,0.8100000000000005,17.24
144,3.2,0.8100000000000005,15.959999999999999
145,3.0,0.8100000000000005,18.279999999999998
146,3.0,0.8100000000000005,17.36
147,2.9,0.8100000000000005,17.88
148,2.6999999999999997,0.8100000000000005,17.88
149,2.5999999999999996,0.8100000000000005,17.72
150,2.4999999999999996,0.8100000000000005,18.44
151,2.2999999999999994,0.8100000000000005,18.92
152,2.099999999999999,0.8100000000000005,18.240000000000002
153,1.9999999999999991,0.8100000000000005,16.88
154,1.799999999999999,0.8100000000000005,17.16
155,1.5999999999999988,0.8100000000000005,17.2
156,1.4999999999999987,0.8100000000000005,16.520000000000003
157,1.2999999999999985,0.8100000000000005,17.599999999999998
158,1.1999999999999984,0.8100000000000005,17.72
159,0.9999999999999983,0.8100000000000005,18.52
160,0.8999999999999984,0.8100000000000005,18.08
161,0.7999999999999984,0.8100000000000005,18.84
162,0.5999999999999984,0.8100000000000005,17.28
163,0.39999999999999847,0.8100000000000005,17.84
164,0.2999999999999985,0.8100000000000005,19.68
165,0.1,0.8100000000000005,19.32
166,0.1,0.8100000000000005,18.240000000000002
167,0.1,0.8100000000000005,17.599999999999998
168,0.1,0.8100000000000005,18.88
169,0.1,0.8100000000000005,19.6
170,0.1,0.8100000000000005,18.2
171,0.1,0.8100000000000005,18.279999999999998
172,0.1,0.8100000000000005,17.72
173,0.1,0.8100000000000005,17.4
174,0.1,0.8100000000000005,17.560000000000002
175,0.1,0.8100000000000005,18.279999999999998
176,0.1,0.8100000000000005,18.72
177,0.1,0.8100000000000005,19.439999999999998
178,0.1,0.8100000000000005,19.52
179,0.1,0.8100000000000005,18.96
180,0.1,0.8100000000000005,17.44
181,0.1,0.8100000000000005,18.64
182,0.1,0.8100000000000005,17.68
183,0.1,0.8100000000000005,18.56
184,0.1,0.8100000000000005,18.92
185,0.1,0.8100000000000005,17.72
186,0.1,0.8100000000000005,18.360000000000003
187,0.1,0.8100000000000005,19.08
188,0.1,0.8100000000000005,17.72
189,0.1,0.8100000000000005,18.44
190,0.1,0.8100000000000005,18.72
191,0.1,0.8100000000000005,17.4
